CMDLINE C:\ProgramData\miniconda3\envs\fairseq\python.exe scripts/animal2vec_manifest.py D:\Data\MeerKAT\MeerKAT_10s_2024-06-12 --dest D:\Data\MeerKAT\MeerKAT_10s_2024-06-12\manifest --ext wav --valid-percent 0.2 --n-split 5
MEM 144.304688 1758234178.9596
MEM 144.304688 1758234179.0709
MEM 144.304688 1758234179.1821
MEM 144.304688 1758234179.2929
MEM 144.304688 1758234179.4032
MEM 144.304688 1758234179.5143
MEM 144.304688 1758234179.6262
MEM 144.304688 1758234179.7365
MEM 144.304688 1758234179.8482
MEM 144.304688 1758234179.9595
MEM 144.304688 1758234180.0700
MEM 144.304688 1758234180.1731
MEM 144.304688 1758234180.2865
MEM 144.304688 1758234180.3976
MEM 144.304688 1758234180.5084
MEM 144.304688 1758234180.6204
MEM 144.304688 1758234180.7311
MEM 144.304688 1758234180.8408
MEM 144.304688 1758234180.9530
MEM 144.304688 1758234181.0646
MEM 144.304688 1758234181.1743
MEM 144.304688 1758234181.2861
MEM 144.304688 1758234181.3970
MEM 144.304688 1758234181.5090
MEM 144.304688 1758234181.6205
MEM 144.304688 1758234181.7319
MEM 144.304688 1758234181.8437
MEM 144.304688 1758234181.9554
MEM 144.304688 1758234182.0669
MEM 144.304688 1758234182.1776
MEM 144.304688 1758234182.2888
MEM 144.304688 1758234182.4005
MEM 144.304688 1758234182.5109
MEM 144.308594 1758234182.6218
MEM 144.308594 1758234182.7332
MEM 144.308594 1758234182.8447
MEM 144.308594 1758234182.9561
MEM 144.308594 1758234183.0676
MEM 144.312500 1758234183.1793
MEM 144.312500 1758234183.2906
MEM 144.312500 1758234183.4008
MEM 144.312500 1758234183.5117
MEM 144.312500 1758234183.6220
MEM 144.316406 1758234183.7338
MEM 144.320312 1758234183.8458
MEM 144.320312 1758234183.9565
MEM 144.320312 1758234184.0688
MEM 144.320312 1758234184.1803
MEM 144.324219 1758234184.2913
MEM 144.324219 1758234184.4018
MEM 144.332031 1758234184.5127
MEM 144.332031 1758234184.6241
MEM 144.332031 1758234184.7355
MEM 144.332031 1758234184.8471
MEM 144.332031 1758234184.9581
MEM 144.332031 1758234185.0701
MEM 144.332031 1758234185.1818
MEM 144.335938 1758234185.2935
MEM 144.335938 1758234185.4040
MEM 144.339844 1758234185.5161
MEM 144.339844 1758234185.6261
MEM 144.339844 1758234185.7370
MEM 144.339844 1758234185.8479
MEM 144.339844 1758234185.9596
MEM 144.343750 1758234186.0717
MEM 144.347656 1758234186.1832
MEM 144.351562 1758234186.2944
MEM 144.351562 1758234186.4056
MEM 144.351562 1758234186.5160
MEM 144.351562 1758234186.6261
MEM 144.355469 1758234186.7375
MEM 144.359375 1758234186.8487
MEM 144.359375 1758234186.9595
MEM 144.359375 1758234187.0706
MEM 144.359375 1758234187.1815
MEM 144.359375 1758234187.2928
MEM 144.363281 1758234187.4043
MEM 144.367188 1758234187.5152
MEM 144.429688 1758234187.6265
MEM 144.429688 1758234187.7378
MEM 144.429688 1758234187.8488
MEM 144.429688 1758234187.9606
MEM 144.429688 1758234188.0719
MEM 144.429688 1758234188.1838
MEM 144.429688 1758234188.2952
MEM 144.429688 1758234188.4064
MEM 144.429688 1758234188.5173
MEM 144.429688 1758234188.6284
MEM 144.367188 1758234188.7396
MEM 144.367188 1758234188.8514
MEM 144.367188 1758234188.9638
MEM 144.367188 1758234189.0739
MEM 144.367188 1758234189.1854
MEM 144.367188 1758234189.2969
MEM 144.367188 1758234189.4076
MEM 144.367188 1758234189.5191
MEM 144.367188 1758234189.6310
MEM 144.367188 1758234189.7421
MEM 144.367188 1758234189.8536
MEM 144.367188 1758234189.9642
